HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N11.HOG0004670	OG0000196	n69						HO40_23xERB_hirisehap1_g17263.t1_1										
N11.HOG0004671	OG0000196	n72						HO40_23xERB_hirisehap1_g28845.t1_1										
N11.HOG0004672	OG0000196	n83					ERB_F3_g3953.t1_1	HO40_23xERB_hirisehap1_g13651.t2_1, HO40_23xERB_hirisehap1_g13651.t1_1										
N11.HOG0004673	OG0000196	n94					ERB_F3_g18202.t1_1	HO40_23xERB_hirisehap1_g34675.t1_1										
N11.HOG0004674	OG0000196	n118					ERB_F3_g13405.t1_1											
N11.HOG0004675	OG0000196	n125						HO40_23xERB_hirisehap1_g20599.t1_1										
N11.HOG0004676	OG0000196	n130						HO40_23xERB_hirisehap1_g17106.t1_1										
N11.HOG0004677	OG0000196	n133					ERB_F3_g35184.t1_1											
N11.HOG0004678	OG0000196	n141					ERB_F3_g14851.t1_1	HO40_23xERB_hirisehap1_g12530.t1_1										
N11.HOG0004679	OG0000196	n147					ERB_F3_g1343.t1_1											
N11.HOG0004680	OG0000196	n154					ERB_F3_g29141.t1_1											
N11.HOG0004681	OG0000197	n50					ERB_F3_g34640.t1_1											
N11.HOG0004682	OG0000197	n54					ERB_F3_g35859.t1_1											
N11.HOG0004683	OG0000197	n110					ERB_F3_g33743.t1_1											
N11.HOG0004684	OG0000197	n116					ERB_F3_g18015.t1_1											
N11.HOG0004685	OG0000197	n146					ERB_F3_g5628.t1_1											
N11.HOG0004686	OG0000197	n149					ERB_F3_g16179.t1_1	HO40_23xERB_hirisehap1_g13289.t1_1										
N11.HOG0004687	OG0000197	n153						HO40_23xERB_hirisehap1_g33095.t2_1										
N11.HOG0004688	OG0000197	n165					ERB_F3_g31154.t1_1											
N11.HOG0004689	OG0000197	n168						HO40_23xERB_hirisehap1_g14164.t1_1										
N11.HOG0004690	OG0000199	n6						HO40_23xERB_hirisehap1_g2370.t1_1										
N11.HOG0004691	OG0000199	n11					ERB_F3_g22629.t1_1											
N11.HOG0004692	OG0000199	n30					ERB_F3_g28302.t1_1											
N11.HOG0004693	OG0000199	n36					ERB_F3_g28302.t2_1	HO40_23xERB_hirisehap1_g33133.t1_1										
N11.HOG0004694	OG0000199	n55					ERB_F3_g28304.t1_1											
N11.HOG0004695	OG0000199	n63					ERB_F3_g28303.t2_1											
N11.HOG0004696	OG0000199	n67						HO40_23xERB_hirisehap1_g33134.t1_1										
N11.HOG0004697	OG0000199	n83					ERB_F3_g28303.t1_1											
N11.HOG0004698	OG0000199	n85					ERB_F3_g28304.t2_1											
N11.HOG0004699	OG0000199	n94						HO40_23xERB_hirisehap1_g33129.t1_1										
N11.HOG0004700	OG0000199	n103						HO40_23xERB_hirisehap1_g33131.t2_1										
N11.HOG0004701	OG0000199	n106					ERB_F3_g28297.t1_1											
N11.HOG0004702	OG0000199	n117					ERB_F3_g28296.t1_1											
N11.HOG0004703	OG0000199	n125					ERB_F3_g28300.t1_1											
N11.HOG0004704	OG0000199	n138						HO40_23xERB_hirisehap1_g33131.t1_1										
N11.HOG0004705	OG0000199	n146					ERB_F3_g28301.t1_1											
N11.HOG0004706	OG0000199	n159						HO40_23xERB_hirisehap1_g33132.t1_1										
N11.HOG0004707	OG0000199	n161						HO40_23xERB_hirisehap1_g33132.t2_1										
N11.HOG0004708	OG0000200	n5						HO40_23xERB_hirisehap1_g21267.t1_1										
N11.HOG0004709	OG0000200	n19						HO40_23xERB_hirisehap1_g17210.t1_1										
N11.HOG0004710	OG0000200	n31						HO40_23xERB_hirisehap1_g886.t1_1										
N11.HOG0004711	OG0000200	n45						HO40_23xERB_hirisehap1_g13848.t1_1										
N11.HOG0004712	OG0000200	n54						HO40_23xERB_hirisehap1_g10469.t1_1										
N11.HOG0004713	OG0000200	n66						HO40_23xERB_hirisehap1_g12340.t1_1										
N11.HOG0004714	OG0000200	n118						HO40_23xERB_hirisehap1_g13544.t1_1										
N11.HOG0004715	OG0000200	n121						HO40_23xERB_hirisehap1_g17215.t1_1										
N11.HOG0004716	OG0000200	n133						HO40_23xERB_hirisehap1_g12948.t1_1										
N11.HOG0004717	OG0000200	n139						HO40_23xERB_hirisehap1_g20403.t1_1										
N11.HOG0004718	OG0000200	n146						HO40_23xERB_hirisehap1_g32862.t1_1										
N11.HOG0004719	OG0000200	n162						HO40_23xERB_hirisehap1_g13747.t1_1										
N11.HOG0004720	OG0000201	n15					ERB_F3_g23988.t1_1											
N11.HOG0004721	OG0000201	n21						HO40_23xERB_hirisehap1_g29187.t2_1, HO40_23xERB_hirisehap1_g29153.t2_1										
N11.HOG0004722	OG0000201	n39						HO40_23xERB_hirisehap1_g29145.t1_1, HO40_23xERB_hirisehap1_g29180.t1_1										
N11.HOG0004723	OG0000202	n5						HO40_23xERB_hirisehap1_g31365.t1_1										
N11.HOG0004724	OG0000202	n9						HO40_23xERB_hirisehap1_g12302.t1_1										
N11.HOG0004725	OG0000202	n32					ERB_F3_g5219.t1_1											
N11.HOG0004726	OG0000202	n40						HO40_23xERB_hirisehap1_g12177.t2_1, HO40_23xERB_hirisehap1_g25073.t1_1										
N11.HOG0004727	OG0000202	n44						HO40_23xERB_hirisehap1_g23294.t1_1										
N11.HOG0004728	OG0000202	n59						HO40_23xERB_hirisehap1_g12815.t1_1										
N11.HOG0004729	OG0000202	n74						HO40_23xERB_hirisehap1_g30904.t1_1										
N11.HOG0004730	OG0000202	n90						HO40_23xERB_hirisehap1_g31495.t2_1, HO40_23xERB_hirisehap1_g31495.t3_1										
N11.HOG0004731	OG0000202	n91						HO40_23xERB_hirisehap1_g24400.t1_1										
N11.HOG0004732	OG0000202	n96						HO40_23xERB_hirisehap1_g3358.t1_1										
N11.HOG0004733	OG0000202	n99					ERB_F3_g29774.t1_1											
N11.HOG0004734	OG0000202	n133						HO40_23xERB_hirisehap1_g908.t1_1										
N11.HOG0004735	OG0000202	n149					ERB_F3_g539.t1_1											
N11.HOG0004736	OG0000202	n157						HO40_23xERB_hirisehap1_g31495.t1_1										
N11.HOG0004737	OG0000202	n160						HO40_23xERB_hirisehap1_g15688.t1_1										
N11.HOG0004738	OG0000203	n21					ERB_F3_g31685.t1_1, ERB_F3_g30212.t1_1											
N11.HOG0004739	OG0000203	n49					ERB_F3_g31681.t1_1, ERB_F3_g30205.t1_1											
N11.HOG0004740	OG0000203	n62					ERB_F3_g31681.t2_1											
N11.HOG0004741	OG0000203	n63					ERB_F3_g30205.t2_1											
N11.HOG0004742	OG0000203	n74					ERB_F3_g30207.t1_1											
N11.HOG0004743	OG0000203	n79					ERB_F3_g31683.t1_1											
N11.HOG0004744	OG0000203	n83					ERB_F3_g31680.t1_1, ERB_F3_g30204.t1_1											
N11.HOG0004745	OG0000203	n95					ERB_F3_g30203.t1_1, ERB_F3_g31679.t1_1											
N11.HOG0004746	OG0000203	n113					ERB_F3_g30201.t1_1, ERB_F3_g31677.t1_1											
N11.HOG0004747	OG0000203	n130					ERB_F3_g30206.t1_1											
N11.HOG0004748	OG0000203	n137					ERB_F3_g30208.t1_1											
N11.HOG0004749	OG0000203	n160					ERB_F3_g31675.t1_1											
N11.HOG0004750	OG0000203	n162					ERB_F3_g30199.t1_1											
N11.HOG0004751	OG0000204	n151						HO40_23xERB_hirisehap1_g35546.t1_1										
N11.HOG0004752	OG0000205	n9					ERB_F3_g36330.t2_1											
N11.HOG0004753	OG0000205	n11					ERB_F3_g36330.t1_1											
N11.HOG0004754	OG0000205	n17						HO40_23xERB_hirisehap1_g7274.t1_1										
N11.HOG0004755	OG0000205	n18						HO40_23xERB_hirisehap1_g7274.t2_1										
N11.HOG0004756	OG0000205	n34					ERB_F3_g26322.t1_1, ERB_F3_g36325.t1_1											
N11.HOG0004757	OG0000205	n41						HO40_23xERB_hirisehap1_g7269.t1_1										
N11.HOG0004758	OG0000205	n54					ERB_F3_g26316.t1_1											
N11.HOG0004759	OG0000205	n57					ERB_F3_g36332.t1_1											
N11.HOG0004760	OG0000205	n60						HO40_23xERB_hirisehap1_g7275.t1_1										
N11.HOG0004761	OG0000205	n67					ERB_F3_g26323.t1_1, ERB_F3_g36324.t1_1	HO40_23xERB_hirisehap1_g7268.t1_1										
N11.HOG0004762	OG0000205	n93					ERB_F3_g26324.t1_1, ERB_F3_g36323.t1_1	HO40_23xERB_hirisehap1_g7267.t1_1										
N11.HOG0004763	OG0000205	n101						HO40_23xERB_hirisehap1_g7270.t2_1, HO40_23xERB_hirisehap1_g7270.t1_1										
N11.HOG0004764	OG0000205	n109					ERB_F3_g36326.t1_1											
N11.HOG0004765	OG0000205	n111					ERB_F3_g26321.t1_1											
N11.HOG0004766	OG0000205	n123					ERB_F3_g36327.t1_1											
N11.HOG0004767	OG0000205	n126					ERB_F3_g26320.t1_1											
N11.HOG0004768	OG0000205	n130						HO40_23xERB_hirisehap1_g7271.t1_1										
N11.HOG0004769	OG0000205	n134						HO40_23xERB_hirisehap1_g7272.t1_1										
N11.HOG0004770	OG0000205	n138					ERB_F3_g36328.t1_1											
N11.HOG0004771	OG0000205	n141					ERB_F3_g26319.t1_1											
N11.HOG0004772	OG0000205	n153					ERB_F3_g36329.t1_1											
N11.HOG0004773	OG0000205	n158					ERB_F3_g26318.t1_1	HO40_23xERB_hirisehap1_g7273.t1_1										
N11.HOG0004774	OG0000206	n16					ERB_F3_g3162.t1_1, ERB_F3_g14171.t1_1	HO40_23xERB_hirisehap1_g17570.t1_1										
N11.HOG0004775	OG0000206	n25					ERB_F3_g14133.t1_1											
N11.HOG0004776	OG0000206	n35					ERB_F3_g8698.t1_1, ERB_F3_g33892.t1_1, ERB_F3_g8859.t1_1, ERB_F3_g15276.t1_1											
N11.HOG0004777	OG0000206	n39						HO40_23xERB_hirisehap1_g31552.t1_1, HO40_23xERB_hirisehap1_g28446.t1_1										
N11.HOG0004778	OG0000206	n62					ERB_F3_g26033.t1_1, ERB_F3_g15565.t1_1											
N11.HOG0004779	OG0000206	n66						HO40_23xERB_hirisehap1_g31892.t1_1										
N11.HOG0004780	OG0000206	n69						HO40_23xERB_hirisehap1_g4437.t1_1										
N11.HOG0004781	OG0000206	n83					ERB_F3_g12593.t1_1											
N11.HOG0004782	OG0000206	n85					ERB_F3_g14132.t1_1											
N11.HOG0004783	OG0000206	n88					ERB_F3_g15177.t1_1											
N11.HOG0004784	OG0000206	n125					ERB_F3_g12593.t3_1, ERB_F3_g12593.t2_1	HO40_23xERB_hirisehap1_g13581.t1_1										
N11.HOG0004785	OG0000206	n135						HO40_23xERB_hirisehap1_g33321.t1_1										
N11.HOG0004786	OG0000206	n138						HO40_23xERB_hirisehap1_g12151.t1_1, HO40_23xERB_hirisehap1_g31649.t1_1										
N11.HOG0004787	OG0000206	n140					ERB_F3_g11081.t1_1, ERB_F3_g13536.t1_1, ERB_F3_g13283.t1_1	HO40_23xERB_hirisehap1_g25292.t1_1										
N11.HOG0004788	OG0000206	n154					ERB_F3_g14172.t1_1											
N11.HOG0004789	OG0000206	n160					ERB_F3_g12592.t2_1											
N11.HOG0004790	OG0000207	n10					ERB_F3_g19624.t1_1	HO40_23xERB_hirisehap1_g344.t1_1										
N11.HOG0004791	OG0000207	n15					ERB_F3_g10970.t1_1	HO40_23xERB_hirisehap1_g16006.t1_1										
N11.HOG0004792	OG0000207	n22						HO40_23xERB_hirisehap1_g29731.t2_1										
N11.HOG0004793	OG0000207	n25						HO40_23xERB_hirisehap1_g29731.t3_1										
N11.HOG0004794	OG0000207	n26						HO40_23xERB_hirisehap1_g19664.t2_1										
N11.HOG0004795	OG0000207	n33						HO40_23xERB_hirisehap1_g13872.t1_1										
N11.HOG0004796	OG0000207	n40						HO40_23xERB_hirisehap1_g17755.t2_1										
N11.HOG0004797	OG0000207	n46						HO40_23xERB_hirisehap1_g30355.t1_1										
N11.HOG0004798	OG0000207	n60						HO40_23xERB_hirisehap1_g15770.t1_1										
N11.HOG0004799	OG0000207	n73						HO40_23xERB_hirisehap1_g17774.t1_1										
N11.HOG0004800	OG0000207	n75						HO40_23xERB_hirisehap1_g4425.t1_1										
N11.HOG0004801	OG0000207	n82						HO40_23xERB_hirisehap1_g35130.t1_1, HO40_23xERB_hirisehap1_g7305.t2_1										
N11.HOG0004802	OG0000207	n106						HO40_23xERB_hirisehap1_g8486.t1_1										
N11.HOG0004803	OG0000207	n111						HO40_23xERB_hirisehap1_g26745.t1_1										
N11.HOG0004804	OG0000207	n112					ERB_F3_g30445.t1_1	HO40_23xERB_hirisehap1_g13486.t1_1										
N11.HOG0004805	OG0000207	n114					ERB_F3_g31.t1_1											
N11.HOG0004806	OG0000207	n119						HO40_23xERB_hirisehap1_g32766.t1_1										
N11.HOG0004807	OG0000207	n133					ERB_F3_g23327.t2_1, ERB_F3_g23327.t1_1											
N11.HOG0004808	OG0000207	n148						HO40_23xERB_hirisehap1_g14260.t1_1										
N11.HOG0004809	OG0000207	n150						HO40_23xERB_hirisehap1_g7305.t1_1										
N11.HOG0004810	OG0000207	n155					ERB_F3_g5732.t1_1, ERB_F3_g5732.t2_1, ERB_F3_g21582.t1_1											
N11.HOG0004811	OG0000208	n10					ERB_F3_g10353.t1_1, ERB_F3_g10354.t1_1, ERB_F3_g10352.t1_1	HO40_23xERB_hirisehap1_g25383.t1_1										
N11.HOG0004812	OG0000208	n28						HO40_23xERB_hirisehap1_g24312.t1_1										
N11.HOG0004813	OG0000208	n37						HO40_23xERB_hirisehap1_g25382.t1_1										
N11.HOG0004814	OG0000208	n43						HO40_23xERB_hirisehap1_g25384.t1_1										
N11.HOG0004815	OG0000208	n47						HO40_23xERB_hirisehap1_g25386.t1_1										
N11.HOG0004816	OG0000208	n56					ERB_F3_g22199.t1_1	HO40_23xERB_hirisehap1_g1930.t1_1										
N11.HOG0004817	OG0000208	n87					ERB_F3_g19161.t1_1	HO40_23xERB_hirisehap1_g10524.t1_1										
N11.HOG0004818	OG0000208	n106						HO40_23xERB_hirisehap1_g25213.t1_1										
N11.HOG0004819	OG0000208	n108					ERB_F3_g10551.t1_1	HO40_23xERB_hirisehap1_g2692.t1_1										
N11.HOG0004820	OG0000208	n124					ERB_F3_g10384.t1_1	HO40_23xERB_hirisehap1_g25356.t1_1										
N11.HOG0004821	OG0000208	n139					ERB_F3_g10028.t1_1											
N11.HOG0004822	OG0000208	n146						HO40_23xERB_hirisehap1_g25664.t1_1										
N11.HOG0004823	OG0000208	n152					ERB_F3_g10349.t1_1											
N11.HOG0004824	OG0000208	n156					ERB_F3_g10351.t1_1	HO40_23xERB_hirisehap1_g25385.t1_1										
N11.HOG0004825	OG0000210	n30					ERB_F3_g11535.t1_1											
N11.HOG0004826	OG0000210	n65						HO40_23xERB_hirisehap1_g12115.t1_1										
N11.HOG0004827	OG0000210	n140					ERB_F3_g32974.t1_1											
N11.HOG0004828	OG0000210	n142					ERB_F3_g11550.t1_1, ERB_F3_g11550.t2_1											
N11.HOG0004829	OG0000210	n147						HO40_23xERB_hirisehap1_g31787.t1_1										
N11.HOG0004830	OG0000210	n148						HO40_23xERB_hirisehap1_g15969.t1_1										
N11.HOG0004831	OG0000210	n153					ERB_F3_g11551.t1_1											
N11.HOG0004832	OG0000211	n19						HO40_23xERB_hirisehap1_g12678.t1_1										
N11.HOG0004833	OG0000211	n35						HO40_23xERB_hirisehap1_g23828.t1_1										
N11.HOG0004834	OG0000211	n45						HO40_23xERB_hirisehap1_g20987.t1_1										
N11.HOG0004835	OG0000211	n48						HO40_23xERB_hirisehap1_g33714.t1_1, HO40_23xERB_hirisehap1_g33060.t1_1										
N11.HOG0004836	OG0000211	n59					ERB_F3_g25301.t1_1	HO40_23xERB_hirisehap1_g1120.t1_1										
N11.HOG0004837	OG0000211	n69						HO40_23xERB_hirisehap1_g9410.t1_1										
N11.HOG0004838	OG0000211	n72						HO40_23xERB_hirisehap1_g23829.t1_1										
N11.HOG0004839	OG0000211	n78						HO40_23xERB_hirisehap1_g3025.t1_1										
N11.HOG0004840	OG0000211	n81						HO40_23xERB_hirisehap1_g20988.t1_1										
N11.HOG0004841	OG0000211	n83						HO40_23xERB_hirisehap1_g20452.t1_1										
N11.HOG0004842	OG0000211	n84					ERB_F3_g25302.t1_1											
N11.HOG0004843	OG0000211	n90						HO40_23xERB_hirisehap1_g34435.t1_1										
N11.HOG0004844	OG0000211	n93						HO40_23xERB_hirisehap1_g30840.t1_1										
N11.HOG0004845	OG0000211	n104						HO40_23xERB_hirisehap1_g24645.t1_1, HO40_23xERB_hirisehap1_g13029.t1_1										
N11.HOG0004846	OG0000211	n126						HO40_23xERB_hirisehap1_g12023.t1_1, HO40_23xERB_hirisehap1_g19607.t1_1										
N11.HOG0004847	OG0000212	n10					ERB_F3_g10760.t1_1											
N11.HOG0004848	OG0000212	n20					ERB_F3_g16607.t1_1, ERB_F3_g39293.t1_1, ERB_F3_g32890.t1_1, ERB_F3_g3454.t1_1, ERB_F3_g7939.t1_1, ERB_F3_g15803.t1_1, ERB_F3_g11744.t1_1, ERB_F3_g15556.t1_1, ERB_F3_g35566.t1_1, ERB_F3_g17308.t1_1											
N11.HOG0004849	OG0000212	n55						HO40_23xERB_hirisehap1_g31648.t1_1										
N11.HOG0004850	OG0000212	n76						HO40_23xERB_hirisehap1_g24526.t1_1										
N11.HOG0004851	OG0000212	n85						HO40_23xERB_hirisehap1_g2781.t1_1										
N11.HOG0004852	OG0000212	n89						HO40_23xERB_hirisehap1_g28224.t1_1										
N11.HOG0004853	OG0000212	n97						HO40_23xERB_hirisehap1_g27971.t1_1										
N11.HOG0004854	OG0000212	n105					ERB_F3_g7910.t1_1											
N11.HOG0004855	OG0000212	n111					ERB_F3_g33663.t1_1											
N11.HOG0004856	OG0000212	n117					ERB_F3_g39292.t1_1, ERB_F3_g32889.t1_1											
N11.HOG0004857	OG0000212	n127					ERB_F3_g10469.t1_1											
N11.HOG0004858	OG0000212	n134					ERB_F3_g35565.t1_1	HO40_23xERB_hirisehap1_g28491.t1_1										
N11.HOG0004859	OG0000212	n141						HO40_23xERB_hirisehap1_g17825.t1_1, HO40_23xERB_hirisehap1_g382.t1_1, HO40_23xERB_hirisehap1_g8299.t1_1, HO40_23xERB_hirisehap1_g11213.t1_1, HO40_23xERB_hirisehap1_g13067.t1_1, HO40_23xERB_hirisehap1_g21602.t1_1										
N11.HOG0004860	OG0000212	n159						HO40_23xERB_hirisehap1_g2078.t1_1										
N11.HOG0004861	OG0000213	n8					ERB_F3_g9871.t1_1, ERB_F3_g40227.t1_1, ERB_F3_g40246.t1_1	HO40_23xERB_hirisehap1_g25838.t1_1										
N11.HOG0004862	OG0000213	n22					ERB_F3_g9874.t1_1, ERB_F3_g40223.t1_1	HO40_23xERB_hirisehap1_g25837.t1_1										
N11.HOG0004863	OG0000213	n32					ERB_F3_g9875.t1_1	HO40_23xERB_hirisehap1_g25836.t1_1										
N11.HOG0004864	OG0000213	n49					ERB_F3_g10586.t1_1	HO40_23xERB_hirisehap1_g2658.t1_1, HO40_23xERB_hirisehap1_g25177.t1_1										
N11.HOG0004865	OG0000213	n102					ERB_F3_g7657.t1_1, ERB_F3_g7659.t1_1, ERB_F3_g7658.t1_1											
N11.HOG0004866	OG0000213	n122						HO40_23xERB_hirisehap1_g6382.t1_1										
N11.HOG0004867	OG0000213	n123					ERB_F3_g7656.t1_1	HO40_23xERB_hirisehap1_g6381.t1_1										
N11.HOG0004868	OG0000213	n127						HO40_23xERB_hirisehap1_g6384.t1_1, HO40_23xERB_hirisehap1_g6383.t1_1										
N11.HOG0004869	OG0000213	n131					ERB_F3_g7654.t1_1	HO40_23xERB_hirisehap1_g6379.t1_1										
N11.HOG0004870	OG0000213	n146					ERB_F3_g4913.t1_1	HO40_23xERB_hirisehap1_g14634.t1_1										
N11.HOG0004871	OG0000214	n3					ERB_F3_g393.t1_1	HO40_23xERB_hirisehap1_g30282.t1_1										
N11.HOG0004872	OG0000214	n10						HO40_23xERB_hirisehap1_g30282.t2_1										
N11.HOG0004873	OG0000214	n25					ERB_F3_g369.t1_1, ERB_F3_g367.t1_1											
N11.HOG0004874	OG0000214	n31						HO40_23xERB_hirisehap1_g30256.t1_1										
N11.HOG0004875	OG0000214	n41					ERB_F3_g372.t1_1											
N11.HOG0004876	OG0000214	n64						HO40_23xERB_hirisehap1_g30280.t1_1										
N11.HOG0004877	OG0000214	n89					ERB_F3_g9305.t1_1											
N11.HOG0004878	OG0000214	n98					ERB_F3_g4223.t1_1	HO40_23xERB_hirisehap1_g13933.t1_1										
N11.HOG0004879	OG0000214	n116					ERB_F3_g4224.t1_1, ERB_F3_g4222.t1_1	HO40_23xERB_hirisehap1_g13934.t1_1										
N11.HOG0004880	OG0000214	n134						HO40_23xERB_hirisehap1_g13932.t2_1										
N11.HOG0004881	OG0000214	n135						HO40_23xERB_hirisehap1_g13932.t1_1										
N11.HOG0004882	OG0000214	n139					ERB_F3_g4221.t1_1											
N11.HOG0004883	OG0000214	n153					ERB_F3_g23410.t1_1	HO40_23xERB_hirisehap1_g29755.t1_1										
N11.HOG0004884	OG0000215	n5					ERB_F3_g16594.t1_1											
N11.HOG0004885	OG0000215	n13					ERB_F3_g31594.t3_1											
N11.HOG0004886	OG0000215	n14					ERB_F3_g31594.t2_1											
N11.HOG0004887	OG0000215	n15					ERB_F3_g3159.t1_1											
N11.HOG0004888	OG0000215	n47					ERB_F3_g30802.t1_1, ERB_F3_g15438.t1_1											
N11.HOG0004889	OG0000215	n51					ERB_F3_g5680.t1_1, ERB_F3_g22138.t1_1, ERB_F3_g22142.t1_1											
N11.HOG0004890	OG0000215	n55					ERB_F3_g38365.t1_1, ERB_F3_g32623.t1_1											
N11.HOG0004891	OG0000215	n62					ERB_F3_g410.t1_1	HO40_23xERB_hirisehap1_g27976.t1_1										
N11.HOG0004892	OG0000215	n77					ERB_F3_g37682.t1_1, ERB_F3_g37682.t2_1											
N11.HOG0004893	OG0000215	n79					ERB_F3_g25943.t1_1											
N11.HOG0004894	OG0000215	n85					ERB_F3_g25573.t1_1, ERB_F3_g38366.t1_1											
N11.HOG0004895	OG0000215	n107					ERB_F3_g2900.t1_1											
N11.HOG0004896	OG0000215	n110					ERB_F3_g6663.t1_1	HO40_23xERB_hirisehap1_g18415.t1_1										
N11.HOG0004897	OG0000215	n123					ERB_F3_g37632.t2_1											
N11.HOG0004898	OG0000215	n130					ERB_F3_g6662.t1_1											
N11.HOG0004899	OG0000215	n136					ERB_F3_g575.t1_1											
N11.HOG0004900	OG0000215	n137					ERB_F3_g25334.t3_1, ERB_F3_g25334.t2_1											
N11.HOG0004901	OG0000215	n139					ERB_F3_g24226.t2_1											
N11.HOG0004902	OG0000215	n144					ERB_F3_g34811.t1_1											
N11.HOG0004903	OG0000215	n149					ERB_F3_g8506.t1_1											
N11.HOG0004904	OG0000215	n151					ERB_F3_g8946.t1_1											
N11.HOG0004905	OG0000215	n153					ERB_F3_g18592.t1_1, ERB_F3_g18592.t2_1	HO40_23xERB_hirisehap1_g18416.t1_1										
N11.HOG0004906	OG0000216	n6					ERB_F3_g32129.t1_1											
N11.HOG0004907	OG0000216	n15					ERB_F3_g24534.t1_1											
N11.HOG0004908	OG0000216	n16					ERB_F3_g36202.t1_1											
N11.HOG0004909	OG0000216	n25					ERB_F3_g19528.t1_1											
N11.HOG0004910	OG0000216	n40					ERB_F3_g7810.t1_1											
N11.HOG0004911	OG0000216	n45					ERB_F3_g17172.t2_1											
N11.HOG0004912	OG0000216	n47					ERB_F3_g13028.t2_1											
N11.HOG0004913	OG0000216	n52					ERB_F3_g23280.t2_1											
N11.HOG0004914	OG0000216	n53					ERB_F3_g23280.t1_1											
N11.HOG0004915	OG0000216	n59					ERB_F3_g11498.t1_1											
N11.HOG0004916	OG0000216	n83					ERB_F3_g29096.t1_1											
N11.HOG0004917	OG0000216	n85					ERB_F3_g29097.t1_1, ERB_F3_g15226.t1_1											
N11.HOG0004918	OG0000216	n89					ERB_F3_g18532.t1_1											
N11.HOG0004919	OG0000216	n101					ERB_F3_g27313.t1_1											
N11.HOG0004920	OG0000216	n106					ERB_F3_g33869.t1_1											
N11.HOG0004921	OG0000216	n111					ERB_F3_g33869.t2_1											
N11.HOG0004922	OG0000216	n115					ERB_F3_g13028.t1_1											
N11.HOG0004923	OG0000216	n116					ERB_F3_g17172.t1_1											
N11.HOG0004924	OG0000216	n123					ERB_F3_g1964.t1_1											
N11.HOG0004925	OG0000216	n124					ERB_F3_g22250.t1_1											
N11.HOG0004926	OG0000216	n133					ERB_F3_g6946.t1_1											
N11.HOG0004927	OG0000216	n134					ERB_F3_g6231.t1_1											
N11.HOG0004928	OG0000216	n141					ERB_F3_g8158.t1_1											
N11.HOG0004929	OG0000216	n148					ERB_F3_g13229.t1_1											
N11.HOG0004930	OG0000216	n155					ERB_F3_g35829.t1_1											
N11.HOG0004931	OG0000216	n156					ERB_F3_g32488.t1_1											
N11.HOG0004932	OG0000217	n5					ERB_F3_g33926.t1_1											
N11.HOG0004933	OG0000217	n9					ERB_F3_g19698.t1_1	HO40_23xERB_hirisehap1_g410.t1_1										
N11.HOG0004934	OG0000217	n38						HO40_23xERB_hirisehap1_g33428.t1_1										
