HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N13.HOG0012326	OG0001109	n24										I3_g43863.t1_1						
N13.HOG0012327	OG0001109	n31										I3_g49933.t1_1						
N13.HOG0012328	OG0001109	n41											JL_Mother_g14736.t1_1					
N13.HOG0012329	OG0001109	n45										I3_g45157.t1_1, I3_g35108.t1_1	JL_Mother_g22338.t1_1, JL_Mother_g22749.t1_1					
N13.HOG0012330	OG0001110	n1										I3_g10689.t1_1	JL_Mother_g12422.t1_1					
N13.HOG0012331	OG0001110	n21										I3_g25187.t1_1	JL_Mother_g19186.t1_1					
N13.HOG0012332	OG0001110	n39										I3_g37595.t1_1	JL_Mother_g33968.t1_1					
N13.HOG0012333	OG0001111	n5										I3_g48487.t1_1	JL_Mother_g18145.t1_1					
N13.HOG0012334	OG0001111	n10										I3_g15547.t1_1						
N13.HOG0012335	OG0001111	n26											JL_Mother_g18144.t1_1					
N13.HOG0012336	OG0001111	n28										I3_g48488.t1_1						
N13.HOG0012337	OG0001111	n30										I3_g15548.t1_1						
N13.HOG0012338	OG0001111	n40										I3_g15549.t1_1, I3_g48489.t1_1	JL_Mother_g18143.t1_1					
N13.HOG0012339	OG0001112	n2										I3_g15389.t1_1, I3_g49974.t1_1	JL_Mother_g18319.t1_1					
N13.HOG0012340	OG0001112	n23										I3_g7583.t1_1	JL_Mother_g10516.t1_1, JL_Mother_g4742.t1_1					
N13.HOG0012341	OG0001112	n35											JL_Mother_g4743.t1_1					
N13.HOG0012342	OG0001112	n47										I3_g7582.t1_1	JL_Mother_g10517.t1_1					
N13.HOG0012343	OG0001113	n9										I3_g45478.t1_1	JL_Mother_g40201.t1_1					
N13.HOG0012344	OG0001113	n31											JL_Mother_g11543.t1_1					
N13.HOG0012345	OG0001113	n43										I3_g21815.t1_1	JL_Mother_g20611.t1_1					
N13.HOG0012346	OG0001114	n12											JL_Mother_g24444.t1_1					
N13.HOG0012347	OG0001114	n19											JL_Mother_g18856.t1_1					
N13.HOG0012348	OG0001114	n28											JL_Mother_g144.t1_1					
N13.HOG0012349	OG0001114	n40										I3_g16869.t1_1						
N13.HOG0012350	OG0001114	n46										I3_g3108.t1_1	JL_Mother_g29044.t1_1					
N13.HOG0012351	OG0001114	n51											JL_Mother_g16407.t1_1, JL_Mother_g13912.t1_1					
N13.HOG0012352	OG0001115	n17										I3_g47523.t1_1	JL_Mother_g28356.t1_1, JL_Mother_g22002.t1_1					
N13.HOG0012353	OG0001115	n25										I3_g45561.t1_1						
N13.HOG0012354	OG0001115	n37										I3_g48135.t1_1	JL_Mother_g22015.t1_1					
N13.HOG0012355	OG0001115	n45											JL_Mother_g28337.t2_1					
N13.HOG0012356	OG0001115	n50										I3_g48135.t2_1	JL_Mother_g22015.t2_1					
N13.HOG0012357	OG0001115	n54											JL_Mother_g28337.t1_1					
N13.HOG0012358	OG0001116	n2										I3_g31946.t1_1						
N13.HOG0012359	OG0001116	n17										I3_g35714.t1_1	JL_Mother_g25654.t1_1					
N13.HOG0012360	OG0001116	n32										I3_g31947.t1_1, I3_g35706.t1_1	JL_Mother_g25664.t1_1					
N13.HOG0012361	OG0001116	n51										I3_g35705.t1_1						
N13.HOG0012362	OG0001117	n8										I3_g33788.t1_1	JL_Mother_g12798.t2_1					
N13.HOG0012363	OG0001117	n20										I3_g15233.t1_1	JL_Mother_g28556.t1_1					
N13.HOG0012364	OG0001117	n27										I3_g28111.t1_1	JL_Mother_g14778.t1_1					
N13.HOG0012365	OG0001117	n37										I3_g9499.t2_1	JL_Mother_g4679.t2_1					
N13.HOG0012366	OG0001117	n49										I3_g16223.t1_1	JL_Mother_g15039.t1_1					
N13.HOG0012367	OG0001118	n1										I3_g8707.t1_1	JL_Mother_g27564.t1_1					
N13.HOG0012368	OG0001118	n22										I3_g36636.t1_1, I3_g49836.t1_1	JL_Mother_g22573.t1_1					
N13.HOG0012369	OG0001118	n40										I3_g21004.t1_1	JL_Mother_g18825.t1_1					
N13.HOG0012370	OG0001119	n5										I3_g46913.t1_1	JL_Mother_g26707.t1_1					
N13.HOG0012371	OG0001119	n12										I3_g42966.t1_1	JL_Mother_g26717.t1_1					
N13.HOG0012372	OG0001119	n23										I3_g42969.t1_1	JL_Mother_g26715.t1_1					
N13.HOG0012373	OG0001119	n25										I3_g46912.t1_1						
N13.HOG0012374	OG0001119	n39										I3_g46904.t1_1						
N13.HOG0012375	OG0001119	n46										I3_g42964.t1_1						
N13.HOG0012376	OG0001120	n10										I3_g18749.t1_1	JL_Mother_g37721.t1_1					
N13.HOG0012377	OG0001120	n20										I3_g19208.t1_1	JL_Mother_g39075.t1_1					
N13.HOG0012378	OG0001120	n52										I3_g30526.t1_1, I3_g38811.t1_1						
N13.HOG0012379	OG0001121	n8										I3_g1106.t1_1						
N13.HOG0012380	OG0001121	n21										I3_g34329.t1_1						
N13.HOG0012381	OG0001121	n23										I3_g6282.t1_1						
N13.HOG0012382	OG0001121	n46										I3_g9924.t1_1						
N13.HOG0012383	OG0001121	n51										I3_g6686.t1_1						
N13.HOG0012384	OG0001122	n8											JL_Mother_g8489.t1_1					
N13.HOG0012385	OG0001122	n21										I3_g30100.t1_1	JL_Mother_g8490.t1_1, JL_Mother_g6859.t1_1					
N13.HOG0012386	OG0001122	n36											JL_Mother_g6860.t1_1					
N13.HOG0012387	OG0001122	n42										I3_g30101.t1_1	JL_Mother_g6860.t2_1					
N13.HOG0012388	OG0001122	n48											JL_Mother_g8488.t1_1					
N13.HOG0012389	OG0001123	n8										I3_g27797.t1_1	JL_Mother_g6817.t1_1, JL_Mother_g8529.t1_1					
N13.HOG0012390	OG0001123	n32										I3_g27796.t1_1						
N13.HOG0012391	OG0001123	n40											JL_Mother_g8528.t1_1, JL_Mother_g6818.t1_1					
N13.HOG0012392	OG0001123	n44										I3_g24123.t1_1						
N13.HOG0012393	OG0001123	n53											JL_Mother_g36502.t1_1					
N13.HOG0012394	OG0001124	n9										I3_g982.t1_1	JL_Mother_g31345.t1_1					
N13.HOG0012395	OG0001124	n25										I3_g982.t2_1	JL_Mother_g31345.t2_1					
N13.HOG0012396	OG0001124	n41										I3_g978.t1_1	JL_Mother_g31349.t1_1					
N13.HOG0012397	OG0001125	n6											JL_Mother_g6527.t1_1					
N13.HOG0012398	OG0001125	n31											JL_Mother_g22193.t1_1					
N13.HOG0012399	OG0001125	n44										I3_g49839.t1_1	JL_Mother_g22193.t2_1					
N13.HOG0012400	OG0001125	n54										I3_g39370.t1_1						
N13.HOG0012401	OG0001126	n2											JL_Mother_g16140.t1_1					
N13.HOG0012402	OG0001126	n21										I3_g12556.t1_1	JL_Mother_g2446.t1_1					
N13.HOG0012403	OG0001126	n27										I3_g13885.t1_1	JL_Mother_g19911.t1_1					
N13.HOG0012404	OG0001126	n40											JL_Mother_g30063.t1_1					
N13.HOG0012405	OG0001126	n50										I3_g33770.t1_1	JL_Mother_g30101.t1_1					
N13.HOG0012406	OG0001127	n7										I3_g25314.t1_1	JL_Mother_g41851.t1_1					
N13.HOG0012407	OG0001127	n37										I3_g37715.t2_1						
N13.HOG0012408	OG0001127	n46										I3_g37715.t1_1						
N13.HOG0012409	OG0001127	n53										I3_g34240.t2_1, I3_g34240.t1_1						
N13.HOG0012410	OG0001127	n54											JL_Mother_g39715.t1_1, JL_Mother_g39715.t2_1					
N13.HOG0012411	OG0001128	n14										I3_g6548.t2_1	JL_Mother_g38273.t2_1					
N13.HOG0012412	OG0001128	n21										I3_g6548.t1_1	JL_Mother_g38273.t1_1					
N13.HOG0012413	OG0001128	n26											JL_Mother_g7363.t1_1					
N13.HOG0012414	OG0001128	n30										I3_g7917.t1_1	JL_Mother_g4273.t1_1					
N13.HOG0012415	OG0001128	n46										I3_g2313.t1_1						
N13.HOG0012416	OG0001129	n3										I3_g7412.t1_1	JL_Mother_g4900.t1_1					
N13.HOG0012417	OG0001129	n23											JL_Mother_g4905.t1_1					
N13.HOG0012418	OG0001129	n31										I3_g7400.t1_1						
N13.HOG0012419	OG0001129	n49										I3_g7401.t1_1						
N13.HOG0012420	OG0001130	n10											JL_Mother_g32052.t1_1					
N13.HOG0012421	OG0001130	n21										I3_g34192.t1_1						
N13.HOG0012422	OG0001131	n3											JL_Mother_g18544.t2_1					
N13.HOG0012423	OG0001131	n26										I3_g4523.t1_1						
N13.HOG0012424	OG0001131	n35											JL_Mother_g2846.t1_1, JL_Mother_g2846.t2_1					
N13.HOG0012425	OG0001131	n39											JL_Mother_g38314.t1_1					
N13.HOG0012426	OG0001131	n41										I3_g9609.t1_1	JL_Mother_g30314.t1_1					
N13.HOG0012427	OG0001131	n45										I3_g9609.t3_1						
N13.HOG0012428	OG0001131	n50											JL_Mother_g10734.t2_1					
N13.HOG0012429	OG0001131	n52											JL_Mother_g10734.t1_1, JL_Mother_g18544.t1_1					
N13.HOG0012430	OG0001132	n10										I3_g14109.t2_1						
N13.HOG0012431	OG0001132	n11										I3_g14109.t1_1						
N13.HOG0012432	OG0001132	n14											JL_Mother_g8254.t1_1					
N13.HOG0012433	OG0001132	n25										I3_g1605.t1_1						
N13.HOG0012434	OG0001132	n29										I3_g48419.t1_1						
N13.HOG0012435	OG0001132	n32										I3_g37205.t1_1, I3_g24462.t1_1						
N13.HOG0012436	OG0001132	n36										I3_g13300.t1_1						
N13.HOG0012437	OG0001132	n44										I3_g48418.t1_1						
N13.HOG0012438	OG0001132	n47										I3_g13301.t1_1, I3_g37204.t1_1	JL_Mother_g32214.t1_1					
N13.HOG0012439	OG0001133	n15										I3_g8244.t1_1						
N13.HOG0012440	OG0001133	n18										I3_g12720.t1_1						
N13.HOG0012441	OG0001133	n21											JL_Mother_g11357.t1_1					
N13.HOG0012442	OG0001133	n35										I3_g47359.t1_1						
N13.HOG0012443	OG0001133	n46										I3_g45444.t1_1, I3_g45435.t1_1, I3_g48347.t1_1, I3_g18276.t1_1						
N13.HOG0012444	OG0001134	n10											JL_Mother_g1570.t1_1					
N13.HOG0012445	OG0001134	n13											JL_Mother_g36700.t1_1					
N13.HOG0012446	OG0001134	n18											JL_Mother_g30330.t1_1					
N13.HOG0012447	OG0001134	n24											JL_Mother_g36719.t1_1					
N13.HOG0012448	OG0001134	n25											JL_Mother_g36712.t1_1					
N13.HOG0012449	OG0001134	n49										I3_g49429.t1_1						
N13.HOG0012450	OG0001134	n52											JL_Mother_g13192.t1_1					
N13.HOG0012451	OG0001135	n23										I3_g14450.t1_1, I3_g14448.t1_1						
N13.HOG0012452	OG0001135	n26										I3_g14446.t1_1						
N13.HOG0012453	OG0001135	n27										I3_g14452.t1_1						
N13.HOG0012454	OG0001135	n30										I3_g14456.t1_1						
N13.HOG0012455	OG0001136	n2										I3_g27514.t1_1, I3_g6016.t1_1						
N13.HOG0012456	OG0001136	n8											JL_Mother_g15119.t1_1, JL_Mother_g3160.t1_1					
N13.HOG0012457	OG0001136	n11											JL_Mother_g32491.t1_1, JL_Mother_g13264.t1_1					
N13.HOG0012458	OG0001136	n20											JL_Mother_g1114.t1_1					
N13.HOG0012459	OG0001136	n34										I3_g22064.t1_1						
N13.HOG0012460	OG0001136	n45										I3_g5165.t1_1	JL_Mother_g17846.t1_1					
N13.HOG0012461	OG0001136	n50										I3_g1629.t1_1, I3_g3747.t1_1	JL_Mother_g1647.t1_1					
N13.HOG0012462	OG0001137	n7										I3_g2835.t1_1	JL_Mother_g40524.t1_1					
N13.HOG0012463	OG0001137	n11											JL_Mother_g2192.t1_1					
N13.HOG0012464	OG0001137	n12										I3_g1527.t1_1						
N13.HOG0012465	OG0001137	n16											JL_Mother_g21367.t1_1					
N13.HOG0012466	OG0001137	n19											JL_Mother_g32072.t1_1					
N13.HOG0012467	OG0001137	n32										I3_g1491.t1_1	JL_Mother_g13241.t1_1					
N13.HOG0012468	OG0001137	n34											JL_Mother_g4013.t1_1					
N13.HOG0012469	OG0001137	n35										I3_g7599.t1_1	JL_Mother_g34883.t1_1					
N13.HOG0012470	OG0001137	n37										I3_g7852.t1_1	JL_Mother_g4322.t1_1					
N13.HOG0012471	OG0001137	n45										I3_g6200.t1_1						
N13.HOG0012472	OG0001137	n47										I3_g37970.t1_1						
N13.HOG0012473	OG0001137	n50										I3_g29918.t1_1						
N13.HOG0012474	OG0001138	n6										I3_g13944.t1_1						
N13.HOG0012475	OG0001138	n8										I3_g19891.t1_1						
N13.HOG0012476	OG0001138	n13										I3_g28189.t1_1						
N13.HOG0012477	OG0001138	n14										I3_g28192.t1_1						
N13.HOG0012478	OG0001138	n17										I3_g26522.t1_1						
N13.HOG0012479	OG0001138	n24										I3_g44021.t1_1						
N13.HOG0012480	OG0001138	n27										I3_g48589.t1_1, I3_g42201.t1_1						
N13.HOG0012481	OG0001138	n29										I3_g7934.t1_1	JL_Mother_g5372.t1_1					
N13.HOG0012482	OG0001138	n50											JL_Mother_g21221.t1_1					
N13.HOG0012483	OG0001138	n51											JL_Mother_g1918.t1_1, JL_Mother_g19267.t1_1					
N13.HOG0012484	OG0001147	n1										I3_g26756.t1_1	JL_Mother_g38608.t1_1, JL_Mother_g38815.t1_1					
N13.HOG0012485	OG0001147	n20										I3_g25832.t1_1	JL_Mother_g30560.t1_1					
N13.HOG0012486	OG0001147	n38										I3_g26757.t1_1	JL_Mother_g38607.t1_1, JL_Mother_g38814.t1_1					
N13.HOG0012487	OG0001148	n8										I3_g30269.t1_1	JL_Mother_g7067.t1_1					
N13.HOG0012488	OG0001148	n15										I3_g30269.t2_1	JL_Mother_g7067.t2_1					
N13.HOG0012489	OG0001148	n26										I3_g25158.t2_1, I3_g25158.t1_1, I3_g25158.t4_1, I3_g25158.t3_1, I3_g47316.t1_1	JL_Mother_g19208.t1_1					
N13.HOG0012490	OG0001149	n12										I3_g1515.t1_1	JL_Mother_g4517.t1_1					
N13.HOG0012491	OG0001149	n13											JL_Mother_g22378.t1_1					
N13.HOG0012492	OG0001149	n14										I3_g32979.t1_1						
N13.HOG0012493	OG0001149	n17											JL_Mother_g28477.t1_1					
N13.HOG0012494	OG0001149	n19											JL_Mother_g7938.t1_1					
N13.HOG0012495	OG0001149	n23										I3_g26614.t1_1						
N13.HOG0012496	OG0001149	n25											JL_Mother_g9765.t1_1					
N13.HOG0012497	OG0001149	n31										I3_g47392.t1_1	JL_Mother_g28263.t1_1					
N13.HOG0012498	OG0001149	n39										I3_g2261.t1_1						
N13.HOG0012499	OG0001149	n44											JL_Mother_g36551.t1_1					
N13.HOG0012500	OG0001149	n46										I3_g46419.t1_1, I3_g49917.t1_1, I3_g48741.t1_1	JL_Mother_g4840.t2_1, JL_Mother_g4925.t1_1, JL_Mother_g27005.t1_1					
N13.HOG0012501	OG0001149	n53										I3_g8265.t1_1						
N13.HOG0012502	OG0001150	n8										I3_g26978.t1_1						
N13.HOG0012503	OG0001150	n21										I3_g18401.t1_1						
N13.HOG0012504	OG0001150	n36										I3_g28161.t1_1, I3_g441.t1_1						
N13.HOG0012505	OG0001150	n42										I3_g14711.t1_1, I3_g7666.t1_1						
N13.HOG0012506	OG0001150	n44										I3_g15581.t1_1						
N13.HOG0012507	OG0001151	n11										I3_g41453.t1_1						
N13.HOG0012508	OG0001151	n24										I3_g41451.t1_1						
N13.HOG0012509	OG0001151	n33										I3_g41455.t1_1	JL_Mother_g22830.t1_1					
N13.HOG0012510	OG0001152	n20										I3_g38724.t1_1	JL_Mother_g15469.t1_1					
N13.HOG0012511	OG0001152	n27										I3_g38725.t1_1	JL_Mother_g15468.t1_1					
N13.HOG0012512	OG0001152	n33										I3_g7240.t1_1	JL_Mother_g40432.t1_1					
N13.HOG0012513	OG0001153	n11										I3_g40287.t1_1, I3_g46178.t1_1						
N13.HOG0012514	OG0001153	n31										I3_g7966.t1_1	JL_Mother_g28770.t1_1					
N13.HOG0012515	OG0001154	n4										I3_g6799.t1_1						
N13.HOG0012516	OG0001154	n11										I3_g25798.t1_1	JL_Mother_g30528.t1_1					
N13.HOG0012517	OG0001154	n28										I3_g24705.t1_1	JL_Mother_g1941.t1_1					
N13.HOG0012518	OG0001154	n47										I3_g49784.t1_1	JL_Mother_g29246.t1_1					
N13.HOG0012519	OG0001154	n53										I3_g45301.t1_1						
N13.HOG0012520	OG0001155	n4										I3_g34396.t1_1	JL_Mother_g36308.t1_1					
N13.HOG0012521	OG0001155	n29										I3_g35586.t1_1						
N13.HOG0012522	OG0001155	n32										I3_g24760.t1_1	JL_Mother_g30702.t1_1					
N13.HOG0012523	OG0001155	n38										I3_g6699.t1_1	JL_Mother_g15978.t1_1					
N13.HOG0012524	OG0001156	n1										I3_g13243.t1_1	JL_Mother_g21026.t1_1					
N13.HOG0012525	OG0001156	n17										I3_g28486.t1_1	JL_Mother_g11996.t1_1					
N13.HOG0012526	OG0001156	n37										I3_g41807.t1_1, I3_g43281.t1_1	JL_Mother_g37194.t1_1					
N13.HOG0012527	OG0001157	n7										I3_g24872.t3_1, I3_g34630.t3_1	JL_Mother_g13482.t2_1					
N13.HOG0012528	OG0001157	n23											JL_Mother_g13482.t1_1					
N13.HOG0012529	OG0001157	n27										I3_g34630.t2_1						
N13.HOG0012530	OG0001157	n29										I3_g24872.t1_1						
N13.HOG0012531	OG0001157	n32										I3_g24872.t2_1, I3_g34630.t1_1						
N13.HOG0012532	OG0001157	n35											JL_Mother_g13483.t1_1					
N13.HOG0012533	OG0001157	n38										I3_g24873.t1_1						
N13.HOG0012534	OG0001157	n46										I3_g34631.t1_1	JL_Mother_g13483.t2_1					
N13.HOG0012535	OG0001158	n8										I3_g21710.t1_1	JL_Mother_g20503.t1_1					
N13.HOG0012536	OG0001158	n24										I3_g34564.t1_1, I3_g44409.t1_1						
N13.HOG0012537	OG0001158	n31											JL_Mother_g12558.t1_1					
N13.HOG0012538	OG0001158	n38										I3_g36791.t1_1	JL_Mother_g11050.t1_1					
N13.HOG0012539	OG0001158	n43										I3_g45993.t1_1, I3_g42075.t1_1						
N13.HOG0012540	OG0001159	n7										I3_g32073.t1_1						
N13.HOG0012541	OG0001159	n8										I3_g20042.t1_1	JL_Mother_g29800.t1_1					
N13.HOG0012542	OG0001159	n25										I3_g41624.t2_1, I3_g49738.t2_1						
N13.HOG0012543	OG0001159	n46										I3_g20680.t1_1						
N13.HOG0012544	OG0001160	n1										I3_g32210.t1_1	JL_Mother_g25438.t1_1					
N13.HOG0012545	OG0001160	n17										I3_g10294.t1_1	JL_Mother_g13105.t1_1					
N13.HOG0012546	OG0001160	n41										I3_g47724.t1_1, I3_g44351.t1_1	JL_Mother_g9978.t1_1					
N13.HOG0012547	OG0001160	n53										I3_g48465.t1_1						
N13.HOG0012548	OG0001161	n19										I3_g14018.t1_1						
N13.HOG0012549	OG0001161	n38											JL_Mother_g31705.t1_1					
N13.HOG0012550	OG0001161	n39										I3_g31238.t1_1, I3_g15604.t1_1	JL_Mother_g18096.t1_1					
N13.HOG0012551	OG0001162	n4										I3_g39199.t1_1, I3_g48211.t1_1	JL_Mother_g19669.t1_1					
N13.HOG0012552	OG0001162	n22										I3_g49114.t1_1						
N13.HOG0012553	OG0001162	n31										I3_g39193.t1_1						
N13.HOG0012554	OG0001162	n37										I3_g12840.t1_1	JL_Mother_g34747.t1_1, JL_Mother_g40918.t1_1					
N13.HOG0012555	OG0001163	n1										I3_g41931.t1_1, I3_g28891.t1_1	JL_Mother_g36957.t1_1					
N13.HOG0012556	OG0001163	n21										I3_g34756.t1_1, I3_g34804.t1_1	JL_Mother_g34424.t1_1					
N13.HOG0012557	OG0001163	n41										I3_g49737.t1_1, I3_g41623.t1_1	JL_Mother_g9935.t1_1					
N13.HOG0012558	OG0001164	n4										I3_g22390.t1_1, I3_g47270.t1_1	JL_Mother_g9266.t1_1					
N13.HOG0012559	OG0001164	n17										I3_g22392.t1_1	JL_Mother_g9269.t1_1					
N13.HOG0012560	OG0001164	n42											JL_Mother_g25538.t1_1					
N13.HOG0012561	OG0001165	n30											JL_Mother_g3845.t2_1					
N13.HOG0012562	OG0001165	n31											JL_Mother_g3845.t1_1					
N13.HOG0012563	OG0001165	n33											JL_Mother_g28979.t1_1					
N13.HOG0012564	OG0001165	n34											JL_Mother_g10904.t1_1					
N13.HOG0012565	OG0001165	n40											JL_Mother_g30222.t1_1					
N13.HOG0012566	OG0001166	n4										I3_g48349.t2_1	JL_Mother_g23169.t1_1					
N13.HOG0012567	OG0001166	n13										I3_g48349.t1_1						
N13.HOG0012568	OG0001166	n25										I3_g35319.t1_1, I3_g40918.t1_1						
N13.HOG0012569	OG0001166	n29										I3_g26284.t1_1						
N13.HOG0012570	OG0001166	n30										I3_g18279.t2_1, I3_g48350.t1_1						
N13.HOG0012571	OG0001166	n32										I3_g20330.t2_1						
N13.HOG0012572	OG0001166	n40										I3_g19510.t1_1	JL_Mother_g9991.t1_1					
N13.HOG0012573	OG0001166	n50										I3_g19511.t1_1						
N13.HOG0012574	OG0001166	n51										I3_g9501.t2_1, I3_g9501.t1_1						
N13.HOG0012575	OG0001167	n8											JL_Mother_g38568.t1_1					
N13.HOG0012576	OG0001167	n9											JL_Mother_g38568.t2_1					
N13.HOG0012577	OG0001167	n22										I3_g25632.t1_1						
N13.HOG0012578	OG0001167	n27										I3_g38517.t1_1	JL_Mother_g11120.t1_1					
N13.HOG0012579	OG0001167	n30										I3_g36707.t1_1						
N13.HOG0012580	OG0001167	n33											JL_Mother_g38565.t1_1					
N13.HOG0012581	OG0001168	n10										I3_g19673.t2_1, I3_g22314.t2_1	JL_Mother_g9192.t1_1					
N13.HOG0012582	OG0001168	n26										I3_g22329.t1_1	JL_Mother_g9209.t2_1					
N13.HOG0012583	OG0001168	n48										I3_g22314.t1_1, I3_g19673.t1_1						
N13.HOG0012584	OG0001169	n1										I3_g32556.t1_1, I3_g33140.t1_1	JL_Mother_g9476.t1_1					
N13.HOG0012585	OG0001169	n43										I3_g32555.t1_1						
N13.HOG0012586	OG0001170	n5											JL_Mother_g30706.t1_1					
N13.HOG0012587	OG0001170	n15										I3_g35589.t2_1						
N13.HOG0012588	OG0001170	n19										I3_g35589.t1_1						
N13.HOG0012589	OG0001170	n30										I3_g35590.t2_1, I3_g24765.t2_1	JL_Mother_g30707.t2_1					
N13.HOG0012590	OG0001170	n47										I3_g35590.t1_1						
N13.HOG0012591	OG0001170	n49										I3_g24765.t1_1						
N13.HOG0012592	OG0001171	n1										I3_g46641.t1_1, I3_g38282.t1_1	JL_Mother_g10880.t1_1					
N13.HOG0012593	OG0001171	n20										I3_g39936.t1_1	JL_Mother_g40103.t1_1					
N13.HOG0012594	OG0001171	n35										I3_g38793.t1_1, I3_g30505.t1_1	JL_Mother_g14710.t1_1					
N13.HOG0012595	OG0001172	n9										I3_g27408.t1_1, I3_g35459.t1_1						
N13.HOG0012596	OG0001172	n19										I3_g8566.t1_1	JL_Mother_g21014.t1_1					
N13.HOG0012597	OG0001172	n36										I3_g24412.t1_1	JL_Mother_g29354.t1_1					
N13.HOG0012598	OG0001173	n1										I3_g42561.t1_1, I3_g47107.t1_1						
N13.HOG0012599	OG0001173	n23										I3_g34874.t1_1	JL_Mother_g33200.t1_1					
N13.HOG0012600	OG0001173	n38										I3_g45929.t1_1, I3_g35536.t1_1	JL_Mother_g30655.t1_1					
N13.HOG0012601	OG0001174	n8										I3_g29485.t1_1						
N13.HOG0012602	OG0001174	n13										I3_g29485.t2_1	JL_Mother_g36045.t1_1					
N13.HOG0012603	OG0001174	n24											JL_Mother_g37932.t1_1					
N13.HOG0012604	OG0001174	n36											JL_Mother_g37941.t1_1					
N13.HOG0012605	OG0001174	n41										I3_g29480.t1_1	JL_Mother_g36050.t1_1					
N13.HOG0012606	OG0001175	n4										I3_g38671.t2_1	JL_Mother_g15523.t2_1					
N13.HOG0012607	OG0001175	n19										I3_g38671.t1_1	JL_Mother_g15523.t1_1					
