HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N1.HOG0008489	OG0007739	n3												PON35343.1		PON46365.1		
N1.HOG0008490	OG0007740	n0												PON70660.1		PON96612.1		
N1.HOG0008491	OG0007741	n0												PON75206.1		PON48330.1		
N1.HOG0008492	OG0007742	n0												PON45035.1		PON89913.1		
N1.HOG0008493	OG0007743	n3												PON45056.1		PON89933.1		
N1.HOG0008494	OG0007743	n6														POO03315.1		
N1.HOG0008495	OG0007744	n0												PON35844.1		POO03087.1		
N1.HOG0008496	OG0007745	n0												PON69104.1		PON63380.1		
N1.HOG0008497	OG0007746	n0												PON65727.1		PON78456.1		
N1.HOG0008498	OG0007747	n0												PON33634.1		PON82029.1		
N1.HOG0008499	OG0007748	n1												PON33633.1		PON82028.1		
N1.HOG0008500	OG0007748	n19												PON65045.1		PON94227.1		
N1.HOG0008501	OG0007749	n0												PON74675.1		PON88128.1		
N1.HOG0008502	OG0007750	n0												PON40828.1		PON88102.1		
N1.HOG0008503	OG0007751	n0												PON65736.1		PON78450.1		
N1.HOG0008504	OG0007752	n2												PON74734.1		PON90622.1		
N1.HOG0008505	OG0007752	n3												PON74733.1		PON90623.1		
N1.HOG0008506	OG0007753	n0												PON65750.1		PON52872.1		
N1.HOG0008507	OG0007754	n6												PON65836.1		PON66326.1		
N1.HOG0008508	OG0007754	n8														PON61801.1, PON66329.1		
N1.HOG0008509	OG0007755	n0												PON76671.1		PON86183.1		
N1.HOG0008510	OG0007756	n0												PON56982.1		PON53050.1		
N1.HOG0008511	OG0007757	n0												PON74582.1		PON90974.1		
N1.HOG0008512	OG0007758	n0												PON54859.1		PON48058.1		
N1.HOG0008513	OG0007759	n0												PON60071.1		PON98850.1		
N1.HOG0008514	OG0007760	n0												PON43227.1		PON88780.1, PON88778.1		
N1.HOG0008515	OG0007762	n0												PON71114.1		PON92497.1		
N1.HOG0008516	OG0007763	n0												PON56613.1		PON88699.1		
N1.HOG0008517	OG0007764	n2												PON70176.1		POO03193.1		
N1.HOG0008518	OG0007764	n3												PON70178.1, PON70177.1		POO03192.1		
N1.HOG0008519	OG0007765	n0												PON45141.1		POO00839.1		
N1.HOG0008520	OG0007766	n2												PON50465.1		PON85375.1		
N1.HOG0008521	OG0007766	n3												PON50466.1		PON85376.1		
N1.HOG0008522	OG0007767	n0												PON79100.1		PON83271.1		
N1.HOG0008523	OG0007769	n0												PON51398.1		PON45728.1		
N1.HOG0008524	OG0007770	n1												PON55113.1		PON83402.1		
N1.HOG0008525	OG0007770	n4												PON55112.1		PON83403.1		
N1.HOG0008526	OG0007771	n0												PON55100.1		PON83415.1		
N1.HOG0008527	OG0007772	n1														PON84279.1		
N1.HOG0008528	OG0007772	n2												PON55101.1		PON83414.1		
N1.HOG0008529	OG0007773	n0												PON42237.1		PON97539.1		
N1.HOG0008530	OG0007774	n0												PON69117.1		PON63394.1		
N1.HOG0008531	OG0007775	n0												PON57701.1		PON78260.1		
N1.HOG0008532	OG0007776	n0												PON34729.1		PON84293.1		
N1.HOG0008533	OG0007777	n0												PON47847.1		PON84275.1		
N1.HOG0008534	OG0007778	n0												PON66049.1		PON97040.1		
N1.HOG0008535	OG0007779	n0												PON35761.1		PON76943.1, POO02040.1, PON86387.1, PON96055.1		
N1.HOG0008536	OG0007780	n0												PON58528.1		PON64344.1		
N1.HOG0008537	OG0007781	n0												PON50184.1		PON67978.1		
N1.HOG0008538	OG0007782	n0												PON62272.1		POO00874.1		
N1.HOG0008539	OG0007783	n0												PON51333.1		PON76558.1		
N1.HOG0008540	OG0007784	n0												PON48348.1		PON42183.1		
N1.HOG0008541	OG0007785	n0												PON51900.1		PON91824.1		
N1.HOG0008542	OG0007786	n0												PON75511.1		PON38449.1		
N1.HOG0008543	OG0007787	n0												PON36497.1		PON97283.1		
N1.HOG0008544	OG0007788	n0												PON79031.1		PON86543.1, PON34781.1		
N1.HOG0008545	OG0007789	n0												PON67231.1		PON97461.1		
N1.HOG0008546	OG0007790	n0												PON78985.1		PON86588.1		
N1.HOG0008547	OG0007791	n0												PON57635.1		PON90310.1		
N1.HOG0008548	OG0007792	n0												PON46917.1		PON88588.1		
N1.HOG0008549	OG0007793	n0												PON51050.1		PON92409.1		
N1.HOG0008550	OG0007794	n0												PON75317.1		PON91466.1		
N1.HOG0008551	OG0007795	n0												PON36197.1		PON91258.1		
N1.HOG0008552	OG0007796	n0												PON47288.1		PON61901.1		
N1.HOG0008553	OG0007797	n0												PON74538.1		PON99244.1		
N1.HOG0008554	OG0007798	n0												PON75331.1		PON91482.1		
N1.HOG0008555	OG0007799	n0												PON39408.1		PON84460.1		
N1.HOG0008556	OG0007800	n0												PON62491.1		POO00581.1		
N1.HOG0008557	OG0007801	n0												PON34300.1		PON90472.1		
N1.HOG0008558	OG0007802	n0												PON41306.1		PON48509.1		
N1.HOG0008559	OG0007803	n0												PON51075.1		PON92426.1		
N1.HOG0008560	OG0007804	n0												PON51077.1		PON92428.1		
N1.HOG0008561	OG0007805	n0												PON75494.1		PON76532.1		
N1.HOG0008562	OG0007806	n0												PON62473.1		POO00564.1		
N1.HOG0008563	OG0007807	n0												PON32289.1		POO00604.1		
N1.HOG0008564	OG0007808	n3												PON70551.1		PON69680.1		
N1.HOG0008565	OG0007808	n7												PON70550.1		PON69681.1		
N1.HOG0008566	OG0007809	n0												PON53306.1		PON98769.1		
N1.HOG0008567	OG0007810	n0												PON78931.1		PON97190.1		
N1.HOG0008568	OG0007811	n16												PON46804.1		PON84418.1		
N1.HOG0008569	OG0007811	n18												PON48159.1, PON48164.1				
N1.HOG0008570	OG0007812	n0												PON79832.1		PON82569.1		
N1.HOG0008571	OG0007813	n0												PON79023.1		PON86549.1		
N1.HOG0008572	OG0007814	n0												PON48091.1		PON90080.1		
N1.HOG0008573	OG0007815	n0												PON70532.1		PON69702.1		
N1.HOG0008574	OG0007816	n0												PON71135.1		PON48606.1		
N1.HOG0008575	OG0007817	n2												PON70252.1		PON84388.1		
N1.HOG0008576	OG0007817	n3												PON50904.1		POO01383.1		
N1.HOG0008577	OG0007818	n0												PON66019.1		PON54287.1		
N1.HOG0008578	OG0007819	n0												PON70257.1		PON84380.1		
N1.HOG0008579	OG0007820	n0												PON61699.1		PON72400.1		
N1.HOG0008580	OG0007821	n0												PON73304.1		PON94542.1		
N1.HOG0008581	OG0007822	n0												PON53310.1		PON98765.1		
N1.HOG0008582	OG0007823	n0												PON45145.1		POO00836.1		
N1.HOG0008583	OG0007824	n0												PON75325.1		PON91476.1		
N1.HOG0008584	OG0007825	n0												PON58642.1		PON94559.1		
N1.HOG0008585	OG0007826	n0												PON51331.1		PON76556.1		
N1.HOG0008586	OG0007827	n0												PON42232.1		PON97535.1		
N1.HOG0008587	OG0007828	n0												PON51389.1		PON45737.1		
N1.HOG0008588	OG0007829	n0												PON51347.1		PON98021.1		
N1.HOG0008589	OG0007830	n0												PON37550.1		PON86616.1		
N1.HOG0008590	OG0007831	n0												PON37549.1		PON86617.1		
N1.HOG0008591	OG0007832	n0												PON78980.1		PON86592.1		
N1.HOG0008592	OG0007833	n0												PON34626.1		PON58655.1		
N1.HOG0008593	OG0007834	n0												PON34632.1		PON37699.1		
N1.HOG0008594	OG0007835	n0												PON47305.1		PON82956.1		
N1.HOG0008595	OG0007836	n0												PON36306.1		PON87570.1		
N1.HOG0008596	OG0007837	n0												PON36488.1		PON49826.1, PON98255.1, PON97288.1		
N1.HOG0008597	OG0007838	n0												PON71254.1		PON97497.1		
N1.HOG0008598	OG0007839	n0												PON33076.1		PON84147.1		
N1.HOG0008599	OG0007840	n0												PON66853.1		PON59154.1		
N1.HOG0008600	OG0007841	n0												PON32906.1		PON84864.1		
N1.HOG0008601	OG0007842	n3												PON76309.1		PON99681.1		
N1.HOG0008602	OG0007842	n12												PON76308.1		PON99680.1		
N1.HOG0008603	OG0007843	n0												PON59700.1		PON81140.1		
N1.HOG0008604	OG0007844	n0												PON67266.1		PON42709.1		
N1.HOG0008605	OG0007845	n0												PON63551.1		POO03586.1		
N1.HOG0008606	OG0007846	n0												PON61157.1		PON82941.1		
N1.HOG0008607	OG0007847	n0												PON58555.1		PON63054.1		
N1.HOG0008608	OG0007848	n0												PON70283.1		PON38545.1, PON68665.1		
N1.HOG0008609	OG0007849	n0												PON56256.1		PON89475.1		
N1.HOG0008610	OG0007850	n0												PON42364.1		PON97277.1		
N1.HOG0008611	OG0007851	n0												PON71813.1		PON98362.1		
N1.HOG0008612	OG0007852	n0												PON69038.1		PON95206.1		
N1.HOG0008613	OG0007853	n0												PON79077.1		PON83245.1, PON50223.1		
N1.HOG0008614	OG0007854	n0												PON52562.1		PON97280.1		
N1.HOG0008615	OG0007855	n0												PON53313.1		PON98763.1		
N1.HOG0008616	OG0007856	n0												PON60014.1		PON92446.1		
N1.HOG0008617	OG0007857	n0												PON75298.1		PON91449.1		
N1.HOG0008618	OG0007858	n0												PON39815.1		POO02779.1		
N1.HOG0008619	OG0007859	n0												PON41787.1		PON42217.1		
N1.HOG0008620	OG0007860	n0												PON71136.1		PON48605.1		
N1.HOG0008621	OG0007861	n0												PON79414.1, PON73122.1		PON61644.1		
N1.HOG0008622	OG0007862	n0												PON43636.1		PON98605.1		
N1.HOG0008623	OG0007863	n0												PON78986.1		PON86587.1		
N1.HOG0008624	OG0007864	n0												PON75447.1		PON39027.1		
N1.HOG0008625	OG0007865	n0												PON73571.1		PON92828.1		
N1.HOG0008626	OG0007866	n0												PON42363.1		PON97276.1		
N1.HOG0008627	OG0007867	n0												PON49438.1		PON97165.1		
N1.HOG0008628	OG0007868	n0												PON69056.1		PON97362.1		
N1.HOG0008629	OG0007869	n0												PON56950.1		PON46841.1		
N1.HOG0008630	OG0007870	n0												PON53992.1		PON97268.1		
N1.HOG0008631	OG0007871	n0												PON79021.1		PON86552.1		
N1.HOG0008632	OG0007872	n1												PON78983.1		PON86590.1		
N1.HOG0008633	OG0007872	n8												PON78984.1		PON86589.1		
N1.HOG0008634	OG0007873	n0												PON49532.1		PON42015.1		
N1.HOG0008635	OG0007874	n0												PON60538.1		PON95125.1		
N1.HOG0008636	OG0007875	n0												PON37567.1		PON86603.1		
N1.HOG0008637	OG0007876	n0												PON44405.1		PON64321.1		
N1.HOG0008638	OG0007877	n0												PON40066.1		PON88957.1		
N1.HOG0008639	OG0007878	n0												PON67293.1		POO03214.1		
N1.HOG0008640	OG0007879	n0												PON67288.1		POO03220.1		
N1.HOG0008641	OG0007880	n0												PON58641.1		PON94558.1		
N1.HOG0008642	OG0007881	n0												PON46337.1		PON48053.1, PON42597.1		
N1.HOG0008643	OG0007882	n0												PON48349.1		PON42182.1		
N1.HOG0008644	OG0007883	n0												PON34952.1		PON50205.1		
N1.HOG0008645	OG0007884	n1														PON89959.1		
N1.HOG0008646	OG0007884	n2												PON45079.1, PON45077.1		PON89958.1		
N1.HOG0008647	OG0007885	n0												PON68018.1		PON91159.1		
N1.HOG0008648	OG0007886	n0												PON68040.1		PON97315.1		
N1.HOG0008649	OG0007887	n2												PON37707.1		PON94794.1		
N1.HOG0008650	OG0007887	n3												PON34747.1		PON81768.1		
N1.HOG0008651	OG0007888	n0												PON44772.1		PON60995.1		
N1.HOG0008652	OG0007889	n16												PON66554.1, PON66555.1				
N1.HOG0008653	OG0007889	n19												PON35770.1		PON68003.1		
N1.HOG0008654	OG0007890	n0												PON78978.1		PON86593.1		
N1.HOG0008655	OG0007891	n0												PON43031.1		PON92084.1		
N1.HOG0008656	OG0007892	n0												PON51052.1		PON92412.1		
N1.HOG0008657	OG0007893	n0												PON51054.1		PON92414.1		
N1.HOG0008658	OG0007894	n0												PON49531.1		PON42016.1		
N1.HOG0008659	OG0007895	n0												PON79378.1		PON85215.1		
N1.HOG0008660	OG0007896	n0												PON79377.1		PON85213.1		
N1.HOG0008661	OG0007897	n0												PON79359.1		PON85198.1		
N1.HOG0008662	OG0007898	n0												PON46252.1		PON53433.1		
N1.HOG0008663	OG0007899	n0												PON35213.1		PON37784.1		
N1.HOG0008664	OG0007900	n0												PON75322.1		PON91472.1		
N1.HOG0008665	OG0007901	n0												PON71718.1		PON95987.1		
N1.HOG0008666	OG0007902	n0												PON58554.1		PON63053.1		
N1.HOG0008667	OG0007903	n0												PON58225.1		PON96956.1		
N1.HOG0008668	OG0007904	n0												PON44770.1		PON60993.1		
N1.HOG0008669	OG0007905	n0												PON43598.1		PON93444.1		
N1.HOG0008670	OG0007906	n0												PON69815.1		PON98546.1		
N1.HOG0008671	OG0007907	n0												PON41311.1		PON48513.1		
N1.HOG0008672	OG0007908	n0												PON69821.1		PON98538.1		
N1.HOG0008673	OG0007909	n0												PON69838.1		PON98521.1		
N1.HOG0008674	OG0007910	n0												PON38118.1		PON90276.1		
N1.HOG0008675	OG0007911	n0												PON33714.1		PON88503.1, PON31332.1, PON37657.1		
N1.HOG0008676	OG0007912	n2												PON70973.1		POO03682.1		
N1.HOG0008677	OG0007912	n4												PON70972.1		POO03683.1		
N1.HOG0008678	OG0007912	n5												PON70978.1		POO03673.1		
N1.HOG0008679	OG0007913	n2												PON70956.1		PON50409.1		
N1.HOG0008680	OG0007913	n3												PON53089.1		PON41282.1		
N1.HOG0008681	OG0007914	n0												PON70945.1		PON50413.1		
N1.HOG0008682	OG0007915	n0												PON56383.1		PON96013.1		
N1.HOG0008683	OG0007916	n0												PON62475.1		POO00566.1		
N1.HOG0008684	OG0007917	n0												PON35732.1		PON96122.1		
N1.HOG0008685	OG0007918	n0												PON48123.1		PON96127.1		
N1.HOG0008686	OG0007919	n0												PON56216.1				
N1.HOG0008687	OG0007920	n0												PON57629.1		PON90305.1		
N1.HOG0008688	OG0007921	n0												PON47074.1		PON96205.1		
N1.HOG0008689	OG0007922	n0												PON80150.1		POO02246.1		
N1.HOG0008690	OG0007923	n0												PON44980.1		PON96058.1		
N1.HOG0008691	OG0007924	n0												PON53302.1		PON98775.1		
N1.HOG0008692	OG0007925	n0												PON43166.1		PON97708.1		
N1.HOG0008693	OG0007926	n0														PON88924.1, PON88920.1		
N1.HOG0008694	OG0007927	n0												PON55256.1		PON84208.1		
N1.HOG0008695	OG0007928	n0												PON34245.1		PON83576.1		
N1.HOG0008696	OG0007929	n0												PON43590.1		PON93452.1		
N1.HOG0008697	OG0007930	n0												PON43589.1		PON93453.1		
N1.HOG0008698	OG0007931	n0												PON45130.1		PON62561.1		
N1.HOG0008699	OG0007932	n0												PON45099.1		PON62536.1		
N1.HOG0008700	OG0007933	n0												PON63117.1		PON78288.1		
N1.HOG0008701	OG0007934	n0												PON57658.1		PON90328.1		
N1.HOG0008702	OG0007935	n0												PON66038.1		PON38631.1		
N1.HOG0008703	OG0007936	n0												PON35153.1		PON90247.1		
N1.HOG0008704	OG0007937	n0												PON37555.1		PON85832.1, PON92151.1, PON86613.1		
N1.HOG0008705	OG0007939	n0												PON52171.1		PON91319.1		
N1.HOG0008706	OG0007940	n0												PON51045.1		PON92404.1		
N1.HOG0008707	OG0007941	n0												PON36737.1		PON50129.1		
N1.HOG0008708	OG0007942	n0												PON60124.1		PON91577.1		
N1.HOG0008709	OG0007943	n4												PON41050.1		PON85322.1		
N1.HOG0008710	OG0007943	n5												PON41048.1, PON41046.1		PON85326.1		
N1.HOG0008711	OG0007944	n0												PON43588.1		PON93454.1		
N1.HOG0008712	OG0007945	n0												PON47089.1, PON47088.1		PON96192.1		
N1.HOG0008713	OG0007946	n0												PON54353.1		PON88552.1		
N1.HOG0008714	OG0007947	n0												PON54356.1		PON88549.1		
N1.HOG0008715	OG0007948	n0												PON43207.1		PON88758.1		
N1.HOG0008716	OG0007949	n0												PON51344.1		PON98024.1		
N1.HOG0008717	OG0007950	n0												PON54498.1		PON81083.1		
N1.HOG0008718	OG0007951	n0												PON56583.1		PON57897.1		
N1.HOG0008719	OG0007952	n0												PON62478.1		POO00569.1		
N1.HOG0008720	OG0007953	n0												PON66017.1		PON54288.1		
N1.HOG0008721	OG0007954	n0												PON49338.1		PON85785.1		
N1.HOG0008722	OG0007955	n0												PON47285.1		PON61904.1		
N1.HOG0008723	OG0007956	n0												PON62471.1		POO00422.1, POO00562.1		
N1.HOG0008724	OG0007957	n0												PON73197.1		PON94599.1		
N1.HOG0008725	OG0007958	n0												PON56243.1		PON89463.1		
N1.HOG0008726	OG0007959	n0												PON48074.1		PON90066.1		
N1.HOG0008727	OG0007960	n0												PON57251.1		PON89294.1		
N1.HOG0008728	OG0007961	n0												PON57249.1		PON89296.1		
N1.HOG0008729	OG0007962	n0												PON58558.1		PON63057.1		
N1.HOG0008730	OG0007964	n0												PON77762.1		PON99431.1		
N1.HOG0008731	OG0007965	n0												PON77758.1		PON99426.1		
N1.HOG0008732	OG0007966	n0												PON69794.1		PON98570.1		
N1.HOG0008733	OG0007967	n0												PON77708.1		POO01996.1		
N1.HOG0008734	OG0007968	n0												PON77678.1		POO02017.1		
N1.HOG0008735	OG0007969	n0												PON77952.1		PON57130.1		
N1.HOG0008736	OG0007970	n0												PON42366.1		PON97279.1		
N1.HOG0008737	OG0007971	n0												PON71073.1		PON92463.1		
N1.HOG0008738	OG0007972	n0												PON69861.1		PON98495.1		
N1.HOG0008739	OG0007973	n0												PON33941.1		PON98797.1		
N1.HOG0008740	OG0007974	n3												PON48364.1				
N1.HOG0008741	OG0007974	n4												PON48365.1				
N1.HOG0008742	OG0007975	n0												PON52164.1		PON91312.1		
N1.HOG0008743	OG0007976	n0												PON68024.1				
N1.HOG0008744	OG0007977	n0												PON71132.1		PON48608.1		
N1.HOG0008745	OG0007978	n0												PON53984.1		PON39020.1		
N1.HOG0008746	OG0007980	n0												PON37460.1		POO02423.1		
N1.HOG0008747	OG0007981	n0												PON58132.1		PON91646.1		
N1.HOG0008748	OG0007982	n0												PON58095.1		PON91682.1		
N1.HOG0008749	OG0007983	n0												PON72219.1		PON59672.1		
N1.HOG0008750	OG0007984	n18												PON58138.1		PON91642.1		
N1.HOG0008751	OG0007984	n19												PON58142.1		PON87938.1, PON91640.1		
N1.HOG0008752	OG0007985	n0												PON69260.1		POO01624.1		
N1.HOG0008753	OG0007986	n0												PON71892.1		PON82318.1		
N1.HOG0008754	OG0007987	n0												PON58125.1		PON91652.1		
N1.HOG0008755	OG0007989	n0												PON47748.1		PON88612.1, PON34313.1		
N1.HOG0008756	OG0007990	n0												PON62149.1		PON35930.1		
N1.HOG0008757	OG0007991	n0												PON74425.1		PON49710.1		
N1.HOG0008758	OG0007992	n0												PON60464.1		PON60733.1		
N1.HOG0008759	OG0007993	n0												PON36260.1		PON81346.1		
N1.HOG0008760	OG0007994	n0												PON74225.1		PON46637.1		
N1.HOG0008761	OG0007995	n0												PON36264.1		PON81350.1		
N1.HOG0008762	OG0007996	n0												PON61104.1		PON93375.1		
N1.HOG0008763	OG0007997	n0												PON72259.1		PON96710.1		
N1.HOG0008764	OG0007998	n0												PON72814.1		POO02446.1		
N1.HOG0008765	OG0007999	n0												PON38364.1		PON94511.1		
N1.HOG0008766	OG0008000	n0												PON60558.1				
N1.HOG0008767	OG0008001	n0												PON38526.1		PON58282.1		
N1.HOG0008768	OG0008002	n2												PON36285.1		PON81371.1		
N1.HOG0008769	OG0008002	n19												PON62197.1		PON79133.1		
N1.HOG0008770	OG0008003	n1												PON69264.1				
N1.HOG0008771	OG0008003	n2												PON31991.1		PON58284.1		
N1.HOG0008772	OG0008004	n0												PON74418.1		PON49714.1		
N1.HOG0008773	OG0008005	n0												PON40537.1		PON48906.1		
N1.HOG0008774	OG0008006	n0												PON76225.1		PON83049.1		
N1.HOG0008775	OG0008007	n0												PON41115.1		PON81320.1		
N1.HOG0008776	OG0008008	n0												PON41113.1		PON81319.1		
N1.HOG0008777	OG0008009	n0												PON69253.1		POO01617.1		
N1.HOG0008778	OG0008010	n2												PON77284.1		PON95770.1		
N1.HOG0008779	OG0008010	n3												PON77282.1		PON95769.1		
N1.HOG0008780	OG0008011	n0												PON72228.1		PON59682.1		
N1.HOG0008781	OG0008012	n0												PON77301.1		PON72137.1		
N1.HOG0008782	OG0008013	n0												PON41127.1		PON81335.1		
N1.HOG0008783	OG0008014	n0												PON73139.1		PON61626.1		
